tableIdx,columnIdx,columns_name,columns_name_kr,columns_type,columns_desc,timestamp,standard_yn
1332,0,sdate,집계일,date,한국 표준 시간 (KST:Korea Standard Time) 기준 집계 일자,2020-11-11 07:53:01.810,N
1332,1,timezone,집계 시간대,string,KST (Korea Standard Time),2020-11-11 07:53:01.810,N
1332,2,accountno,AccountNo,string,"게임에서 발행한 계정ID, PC회원(nexonsn) 기준 집계여서 -1로 입력",2020-11-11 07:53:01.810,N
1332,3,nexonsn,NexonSN,long,nexon.com 계정 고유 번호(다른 명칭 으로 oid/uid/useroid/membersn 이라고도 함),2020-11-11 07:53:01.810,N
1332,4,npsn,NPSN,long,"TOY에서 발행된 계정ID, PC회원(nexonsn) 기준 집계여서 -1로 입력",2020-11-11 07:53:01.810,N
1377,6,characterid,캐릭터 ID,string,"캐릭터를 식별하는 유니크한(UID) 값, PC회원(nexonsn) 기준 집계여서 !notapplicable@로 입력",2021-01-18 06:55:37.650,N
1377,7,serviceid,서비스아이디,long,"게임별로 고정된 서비스 ID(인텔리전스 랩스에서 발급 진행), PC회원(nexonsn) 기준 집계여서 -1로 입력",2021-01-18 06:55:37.650,N
1178,12,mainchartribe,주 캐릭터 종족,string,주 캐릭터 종족,2020-05-05 07:11:56.843,N
1178,13,loadingtime,데이터 적재 일시,timestamp,데이터 적재 일시,2020-05-05 07:11:56.843,N
1182,11,itemgrade,아이템 등급,string,아이템 등급,2020-05-05 07:19:17.667,N
1182,12,itemlevel,아이템 레벨,string,아이템 레벨,2020-05-05 07:19:17.667,N
1182,13,itemtype,아이템 타입,string,아이템 타입,2020-05-05 07:19:17.667,N
1182,14,userlevel,계정 레벨,long,계정 레벨,2020-05-05 07:19:17.667,N
1182,15,itemget,아이템 별 획득량 합계,long,아이템 별 획득량 합계,2020-05-05 07:19:17.667,N
1182,16,loadingtime,데이터 적재 일시,timestamp,데이터 적재 일시,2020-05-05 07:19:17.667,N
1334,10,loadingtime,데이터 적재 일시,datetime,데이터 적재 일시,2019-11-07 01:20:19.453,N
1373,3,nexonsn,NexonSN,long,nexon.com 계정 고유 번호(다른 명칭 으로 oid/uid/useroid/membersn 이라고도 함),2020-05-05 07:43:24.870,N
1373,4,npsn,NPSN,long,"TOY에서 발행된 계정ID, PC회원(nexonsn) 기준 집계여서 -1로 입력",2020-05-05 07:43:24.870,N
1373,5,serviceareaid,게임계정 구분자,string,"accountno로 이용자를 찾기 위한 보조 식별자, PC회원(nexonsn) 기준 집계여서 !notapplicable@로 입력",2020-05-05 07:43:24.870,N
1373,6,characterid,캐릭터 ID,string,"캐릭터를 식별하는 유니크한(UID) 값, PC회원(nexonsn) 기준 집계여서 !notapplicable@로 입력",2020-05-05 07:43:24.870,N
1373,7,serviceid,서비스아이디,long,게임별로 고정된 서비스 ID(인텔리전스 랩스에서 발급 진행),2022-01-10 01:07:06.433,N
1373,8,worldid,게임 서버 정보,string,"characterid로 캐릭터를 찾기 위한 보조 식별자, PC회원(nexonsn) 기준 집계여서 !notapplicable@로 입력",2020-05-05 07:43:24.870,N
1373,9,businessday_list,평일 접속 확률,array,"hh : 시간대 (0~23), day_cnt : 해당 시간대의 접속일수, prob : 해당 시간대에 접속하고 있을 확률",2020-05-05 07:43:24.870,N
1373,10,weekendday_list,주말 접속 확률,array,"hh : 시간대 (0~23), day_cnt : 해당 시간대의 접속일수, prob : 해당 시간대에 접속하고 있을 확률",2020-05-05 07:43:24.870,N
1373,11,loadingtime,데이터 적재 일시,datetime,데이터 적재 일시,2020-05-05 07:43:24.870,N
1377,8,worldid,게임 서버 정보,string,"characterid로 캐릭터를 찾기 위한 보조 식별자, PC회원(nexonsn) 기준 집계여서 !notapplicable@로 입력",2021-01-18 06:55:37.650,N
1377,9,processorname,프로세서(CPU) 명,string,프로세서(CPU) 이름,2021-01-18 06:55:37.650,N
1377,10,processorcore,프로세서(CPU) 코어 수,long,프로세서(CPU) 코어 수,2021-01-18 06:55:37.650,N
1514,4,npsn,NPSN,long,"TOY에서 발행된 계정ID, PC회원(nexonsn) 기준 집계여서 -1로 입력",2020-07-14 12:50:22.720,N
1514,5,serviceareaid,게임계정 구분자,string,"accountno로 이용자를 찾기 위한 보조 식별자, PC회원(nexonsn) 기준 집계여서 !notapplicable@로 입력",2020-07-14 12:50:22.720,N
1514,6,characterid,캐릭터 ID,string,"캐릭터를 식별하는 유니크한(UID) 값, PC회원(nexonsn) 기준 집계여서 !notapplicable@로 입력",2020-07-14 12:50:22.720,N
1514,7,serviceid,서비스아이디,long,"게임별로 고정된 서비스 ID(인텔리전스 랩스에서 발급 진행), PC회원(nexonsn) 기준 집계여서 -1로 입력",2020-07-14 12:50:22.720,N
1514,8,worldid,게임 서버 정보,string,"characterid로 캐릭터를 찾기 위한 보조 식별자, PC회원(nexonsn) 기준 집계여서 !notapplicable@로 입력",2020-07-14 12:50:22.720,N
1514,9,push_datetime,푸쉬 메세지 발송 시간,timestamp,최근 2주간 접속 데이터로 추정한 가장 반응성이 좋을 것으로 추정되는 PUSH 시간,2020-07-14 12:50:22.720,N
1514,10,loadingtime,데이터 적재 일시,timestamp,DB에 집계된 시간,2020-07-14 12:50:22.720,N
1872,0,sdate,집계일,date,집계 일자 (yyyy-MM-dd),2021-12-14 07:18:55.763,N
1872,1,timezone,집계 시간대,string,"집계 시간대 (KST, UTC 등)",2021-12-14 07:18:55.763,N
1872,2,accountno,게임 계정,string,게임에서 발행된 계정 ID,2021-12-14 07:18:55.763,N
1872,3,nexonsn,NexonSN,long,넥슨 계정 식별자,2021-12-14 07:18:55.763,N
1185,0,charid,캐릭터 ID,string,NXLog의 charid,2020-05-05 07:20:00.147,N
1185,1,regionid,리전 ID,string,NXLog의 regionid,2020-05-05 07:20:00.147,N
1185,2,accountno,AccountNo,string,"게임에서 발행한 계정ID, PC회원(nexonsn) 기준 집계여서 -1로 입력",2020-05-05 07:20:00.147,N
1338,0,idx,UP 고유 번호,int,UP 데이터마다 발급되는 고유 번호,2019-11-15 06:06:10.280,N
1338,1,storagetype,저장 DB,string,UP 데이터가 저장된 DB 종류,2019-11-15 06:06:10.280,N
1338,2,batchinterval,배치 주기,string,"Hourly, Daily, Weekly 등 배치 주기를 알파벳으로 표기",2019-11-15 06:06:10.280,N
1338,3,keyType,계정 키 종류,string,"nexonsn, npsn, accountno 등 해당 데이터가 집계된 계정 단위",2019-11-15 06:06:10.280,N
1338,4,statusType,테이블 성격,string,"히스토리, 최근값 등 테이블의 성격 구분자",2019-11-15 06:06:10.280,N
1338,5,serviceid,서비스아이디,bigint,"게임별로 고정된 서비스 ID(인텔리전스 랩스에서 발급 진행), PC회원(nexonsn) 기준 집계여서 -1로 입력",2019-11-15 06:06:10.280,N
1338,6,gameName,게임명,string,게임명,2019-11-15 06:06:10.280,N
1338,7,commonCodeDesc,게임 부가 설명,string,"개발테스트서버, 라이브서버 등 부가 설명",2019-11-15 06:06:10.280,N
1338,8,countryName,국가명,string,서비스 국가명,2019-11-15 06:06:10.280,N
1338,9,min_sdate,최초 적재일,date,최초 적재일,2019-11-15 06:06:10.280,N
1338,10,max_sdate,최근 적재일,date,최근 적재일,2019-11-15 06:06:10.280,N
1185,3,journey,Journey,array,각 시점별 createdate를 시간 순으로 정렬한 배열,2020-05-05 07:20:00.147,N
1277,13,shoot,슛 정보,nvarchar,"{ ""effshoottot"": 0 -- 유효 슈팅 수 ,""goalfreekick"": 0 -- 프리킥 골 수 ,""goalheading"": 0 -- 헤딩 골 수 ,""goalinpenalty"": 0 -- 인패널티 골 수 ,""goaloutpenalty"": 0 -- 아웃패널티 골 수 ,""goalpenaltykick"": 0 -- 패널티킥 골 수 ,""goaltot"": 0 -- 총 골 수 ,""goaltot_display"": 0 -- 유저들에게 보이는 골 수 ,""owngoal"": 0 -- 자책골 수 ,""shootoutscore"": 0 -- 승부차기 골 수 ,""shoottot"": 2 -- 총 슛 수 ,""shootfreekick"": 0 -- 총 프리킥 슛 수 ,""shootheading"": 0 -- 총 헤딩 슛 수 ,""shootinpenalty"": 1 -- 총 인패널티 슛 수 ,""shootoutpenalty"": 1 -- 총 아웃패널티 슛 수 ,""shootpenaltykick"": 0 -- 총 패널티킥 슛 수 }",2019-11-22 07:06:04.427,N
1277,14,shoot_detail,슛 상세 정보,nvarchar,"-- 1경기의 슈팅수만큼 남습니다. [ { ""assist"": true, -- 어시스트 받은 슛이면 true ""goaltime"": 469, -- goaltime, 변환필요 ""hitpost"": false, -- 골 포스트 맞췄으면 true ""inpenalty"": true, -- 패널티 안에서 슛 했으면 true ""result"": 2, -- 슛결과 -> 1:ontarget / 2:offtarget / 3:goal ""type"": 1, -- 슛종류 -> 1:normal / 2:finesse / 3:header ""x"": 0.8565388321876526, -- 슈팅 x 좌표, 변환필요 ""y"": 0.2944422364234924 -- 슈팅 y 좌표, 변환필요 }, { ""assist"": false, ""goaltime"": 1761, ""hitpost"": false, ""inpenalty"": false, ""result"": 2, ""type"": 1, ""x"": 0.8398539423942566, ""y"": 0.497367799282074 }, ... ]",2019-11-22 07:06:04.427,N
1277,15,pass,패스 정보,nvarchar,"{ ""bouncinglobpasssuccess"": 0, -- 바운싱 로빙 패스(ZA) 성공 ""bouncinglobpasstry"": 0, -- 바운싱 로빙 패스(ZA) 시도수 ""drivengroundpasssuccess"": 7, -- 드라이브 땅볼 패스(ZS) 성공수 ""drivengroundpasstry"": 9, -- 드라이브 땅볼 패스(ZS) 시도수 ""lobbedthroughpasssuccess"": 0, -- 로빙스루패스(QW) 성공수 ""lobbedthroughpasstry"": 0, -- 로빙스루패스(QW) 시도수 ""longpasssuccess"": 0, -- 롱패스 성공수 ""longpasstry"": 1, -- 롱패스 시도수 ""passsuccess"": 60, -- 전체 패스 성공수 ""passtry"": 70, -- 전체 패스 시도수 ""shortpasssuccess"": 38, -- 숏패스 성공수 ""shortpasstry"": 41, -- 숏패스 시도수 ""throughpasssuccess"": 15, -- 쓰루패스 성공수 ""throughpasstry"": 19 -- 쓰루패스 시도수 }",2019-11-22 07:06:04.427,N
1277,16,defence,수비 정보,nvarchar,"{ ""blocksuccess"": 0, -- 블락 성공수 ""blocktry"": 0, -- 블락 시도수 ""tacklesuccess"": 5, -- 태클 성공수 ""tackletry"": 7 -- 태클 시도수 }",2019-11-22 07:06:04.427,N
1277,17,player,선수 정보,nvarchar,"-- 1경기당 경기종료시점의 18명 선수의 정보가 남습니다. [ { ""spgrade"": 1, -- 선수 등급 ""spid"": 300179696, -- 선수ID ""spposition"": 28, -- 선수 포지션 ""status"": { ""assist"": 0, -- 어시스트 수 ""block"": 0, -- 블락 수 ""dribble"": 0, -- 드리블 수 ""effshoot"": 0, -- 유효슛 수 ""goal"": 0, -- 골 수 ""pass_success"": 0, -- 패스 성공 수 ""pass_try"": 0, -- 패스 시도 수 ""shoot"": 0, -- 슛 수 ""sprating"": 0, -- 선수평점 ""tackle"": 0 -- 태클 수 } }, { ""spgrade"": 4, ""spid"": 201001109, ""spposition"": 6, ""status"": { ""assist"": 0, ""block"": 0, ""dribble"": 0, ""effshoot"": 0, ""goal"": 0, ""pass_success"": 5, ""pass_try"": 5, ""shoot"": 0, ""sprating"": 5.1, ""tackle"": 1 } }, ... ]",2019-11-22 07:06:04.427,N
1277,18,loadingtime,데이터 적재 일시,datetime,데이터 적재 일시,2019-11-22 07:06:04.427,N
1374,0,sdate,집계일,date,한국 표준 시간 (KST:Korea Standard Time) 기준 집계 일자,2019-12-13 00:48:28.817,N
1374,1,timezone,집계 시간대,string,KST (Korea Standard Time),2019-12-13 00:48:28.817,N
1374,2,accountno,AccountNo,string,"게임에서 발행한 계정ID, PC회원(nexonsn) 기준 집계여서 -1로 입력",2019-12-13 00:48:28.817,N
1374,3,nexonsn,NexonSN,long,nexon.com 계정 고유 번호(다른 명칭 으로 oid/uid/useroid/membersn 이라고도 함),2019-12-13 00:48:28.817,N
1374,4,npsn,NPSN,long,"TOY에서 발행된 계정ID, PC회원(nexonsn) 기준 집계여서 -1로 입력",2019-12-13 00:48:28.817,N
1374,5,serviceareaid,게임계정 구분자,string,"accountno로 이용자를 찾기 위한 보조 식별자, PC회원(nexonsn) 기준 집계여서 !notapplicable@로 입력",2019-12-13 00:48:28.817,N
1374,6,characterid,캐릭터 ID,string,"캐릭터를 식별하는 유니크한(UID) 값, PC회원(nexonsn) 기준 집계여서 !notapplicable@로 입력",2019-12-13 00:48:28.817,N
1374,7,serviceid,서비스아이디,long,"게임별로 고정된 서비스 ID(인텔리전스 랩스에서 발급 진행), PC회원(nexonsn) 기준 집계여서 -1로 입력",2019-12-13 00:48:28.817,N
1374,8,worldid,게임 서버 정보,string,"characterid로 캐릭터를 찾기 위한 보조 식별자, PC회원(nexonsn) 기준 집계여서 !notapplicable@로 입력",2019-12-13 00:48:28.817,N
1374,9,cpumodel,cpumodel,string,cpumodel,2019-12-13 00:48:28.817,N
1374,10,videomodel,videomodel,string,videomodel,2019-12-13 00:48:28.817,N
1374,11,os,os,string,os,2019-12-13 00:48:28.817,N
1374,12,loadingtime,데이터 적재 일시,datetime,데이터 적재 일시,2019-12-13 00:48:28.817,N
1389,0,sdate,집계일,date,한국 표준 시간 (KST:Korea Standard Time) 기준 집계 일자,2020-01-02 06:09:08.217,N
1389,1,timezone,집계 시간대,string,KST (Korea Standard Time),2020-01-02 06:09:08.217,N
1389,2,accountno,AccountNo,string,"게임에서 발행한 계정ID, PC회원(nexonsn) 기준 집계여서 -1로 입력",2020-01-02 06:09:08.217,N
1389,3,nexonsn,NexonSN,long,nexon.com 계정 고유 번호(다른 명칭 으로 oid/uid/useroid/membersn 이라고도 함),2020-01-02 06:09:08.217,N
1389,4,npsn,NPSN,long,"TOY에서 발행된 계정ID, PC회원(nexonsn) 기준 집계여서 -1로 입력",2020-01-02 06:09:08.217,N
1389,5,serviceareaid,게임계정 구분자,string,"accountno로 이용자를 찾기 위한 보조 식별자, PC회원(nexonsn) 기준 집계여서 !notapplicable@로 입력",2020-01-02 06:09:08.217,N
1389,6,characterid,캐릭터 ID,string,"캐릭터를 식별하는 유니크한(UID) 값, PC회원(nexonsn) 기준 집계여서 !notapplicable@로 입력",2020-01-02 06:09:08.217,N
1389,7,serviceid,서비스아이디,long,"게임별로 고정된 서비스 ID(인텔리전스 랩스에서 발급 진행), PC회원(nexonsn) 기준 집계여서 -1로 입력",2020-01-02 06:09:08.217,N
1389,8,worldid,게임 서버 정보,string,"characterid로 캐릭터를 찾기 위한 보조 식별자, PC회원(nexonsn) 기준 집계여서 !notapplicable@로 입력",2020-01-02 06:09:08.217,N
1389,9,value,캐릭터 PVP 정보 JSON,string,캐릭터 PVP 정보 JSON,2020-01-02 06:09:08.217,N
1389,10,loadingtime,데이터 적재 일시,datetime,데이터 적재 일시,2020-01-02 06:09:08.217,N
1625,11,loadingtime,데이터 적재 일시,datetime,데이터 적재 일시,2021-08-11 04:42:02.307,N
1370,0,sdate,집계일,date,한국 표준 시간 (KST:Korea Standard Time) 기준 집계 일자,2019-12-06 04:16:53.767,N
1370,1,timezone,집계 시간대,string,KST (Korea Standard Time),2019-12-06 04:16:53.767,N
1370,2,accountno,AccountNo,string,"게임에서 발행한 계정ID, PC회원(nexonsn) 기준 집계여서 -1로 입력",2019-12-06 04:16:53.767,N
1370,3,nexonsn,NexonSN,long,nexon.com 계정 고유 번호(다른 명칭 으로 oid/uid/useroid/membersn 이라고도 함),2019-12-06 04:16:53.767,N
1370,4,npsn,NPSN,long,"TOY에서 발행된 계정ID, PC회원(nexonsn) 기준 집계여서 -1로 입력",2019-12-06 04:16:53.767,N
1370,5,serviceareaid,게임계정 구분자,string,"accountno로 이용자를 찾기 위한 보조 식별자, PC회원(nexonsn) 기준 집계여서 !notapplicable@로 입력",2019-12-06 04:16:53.767,N
1370,6,characterid,캐릭터 ID,string,"캐릭터를 식별하는 유니크한(UID) 값, PC회원(nexonsn) 기준 집계여서 !notapplicable@로 입력",2019-12-06 04:16:53.767,N
1370,7,serviceid,서비스아이디,long,"게임별로 고정된 서비스 ID(인텔리전스 랩스에서 발급 진행), PC회원(nexonsn) 기준 집계여서 -1로 입력",2019-12-06 04:16:53.767,N
1370,8,worldid,게임 서버 정보,string,"characterid로 캐릭터를 찾기 위한 보조 식별자, PC회원(nexonsn) 기준 집계여서 !notapplicable@로 입력",2019-12-06 04:16:53.767,N
1370,9,playedtime,누적 플레이 시간,long,누적 플레이 시간(분 단위),2019-12-06 04:16:53.767,N
1370,10,loadingtime,데이터 적재 일시,datetime,데이터 적재 일시,2019-12-06 04:16:53.767,N
1368,0,sdate,집계일,date,한국 표준 시간 (KST:Korea Standard Time) 기준 집계 일자,2019-12-06 04:16:30.303,N
1368,1,timezone,집계 시간대,string,KST (Korea Standard Time),2019-12-06 04:16:30.303,N
1368,2,accountno,AccountNo,string,"게임에서 발행한 계정ID, PC회원(nexonsn) 기준 집계여서 -1로 입력",2019-12-06 04:16:30.303,N
1368,3,nexonsn,NexonSN,long,nexon.com 계정 고유 번호(다른 명칭 으로 oid/uid/useroid/membersn 이라고도 함),2019-12-06 04:16:30.303,N
1368,4,npsn,NPSN,long,"TOY에서 발행된 계정ID, PC회원(nexonsn) 기준 집계여서 -1로 입력",2019-12-06 04:16:30.303,N
1368,5,serviceareaid,게임계정 구분자,string,"accountno로 이용자를 찾기 위한 보조 식별자, PC회원(nexonsn) 기준 집계여서 !notapplicable@로 입력",2019-12-06 04:16:30.303,N
1368,6,characterid,캐릭터 ID,string,"캐릭터를 식별하는 유니크한(UID) 값, PC회원(nexonsn) 기준 집계여서 !notapplicable@로 입력",2019-12-06 04:16:30.303,N
1368,7,serviceid,서비스아이디,long,"게임별로 고정된 서비스 ID(인텔리전스 랩스에서 발급 진행), PC회원(nexonsn) 기준 집계여서 -1로 입력",2019-12-06 04:16:30.303,N
1368,8,worldid,게임 서버 정보,string,"characterid로 캐릭터를 찾기 위한 보조 식별자, PC회원(nexonsn) 기준 집계여서 !notapplicable@로 입력",2019-12-06 04:16:30.303,N
1368,9,nickname,캐릭터 닉네임,string,캐릭터 닉네임,2019-12-06 04:16:30.303,N
1368,10,itemequippart,아이템 장착 부위,int,아이템의 장착 부위,2019-12-06 04:16:30.303,N
1368,11,itemid,아이템 ID,int,아이템 ID,2019-12-06 04:16:30.303,N
1368,12,itemgrade,아이템 등급,int,아이템 등급,2019-12-06 04:16:30.303,N
1368,13,itemenchantlevel,장비 강화 레벨,int,장비 강화 레벨,2019-12-06 04:16:30.303,N
1368,14,loadingtime,데이터 적재 일시,datetime,데이터 적재 일시,2019-12-06 04:16:30.303,N
1292,11,loadingtime,데이터 적재 일시,datetime,데이터 적재 일시,2019-12-04 08:29:45.043,N
1291,11,loadingtime,데이터 적재 일시,datetime,데이터 적재 일시,2019-12-04 08:30:37.780,N
1372,0,sdate,집계일,date,한국 표준 시간 (KST:Korea Standard Time) 기준 집계 일자,2019-12-06 04:17:21.453,N
1372,1,timezone,집계 시간대,string,KST (Korea Standard Time),2019-12-06 04:17:21.453,N
1372,2,accountno,AccountNo,string,"게임에서 발행한 계정ID, PC회원(nexonsn) 기준 집계여서 -1로 입력",2019-12-06 04:17:21.453,N
1372,3,nexonsn,NexonSN,long,nexon.com 계정 고유 번호(다른 명칭 으로 oid/uid/useroid/membersn 이라고도 함),2019-12-06 04:17:21.453,N
1372,4,npsn,NPSN,long,"TOY에서 발행된 계정ID, PC회원(nexonsn) 기준 집계여서 -1로 입력",2019-12-06 04:17:21.453,N
1372,5,serviceareaid,게임계정 구분자,string,"accountno로 이용자를 찾기 위한 보조 식별자, PC회원(nexonsn) 기준 집계여서 !notapplicable@로 입력",2019-12-06 04:17:21.453,N
1372,6,characterid,캐릭터 ID,string,"캐릭터를 식별하는 유니크한(UID) 값, PC회원(nexonsn) 기준 집계여서 !notapplicable@로 입력",2019-12-06 04:17:21.453,N
1372,7,serviceid,서비스아이디,long,"게임별로 고정된 서비스 ID(인텔리전스 랩스에서 발급 진행), PC회원(nexonsn) 기준 집계여서 -1로 입력",2019-12-06 04:17:21.453,N
1372,8,worldid,게임 서버 정보,string,"characterid로 캐릭터를 찾기 위한 보조 식별자, PC회원(nexonsn) 기준 집계여서 !notapplicable@로 입력",2019-12-06 04:17:21.453,N
1372,9,value,캐릭터 스킬 정보 JSON,string,캐릭터 스킬 정보 JSON,2019-12-06 04:17:21.453,N
1372,10,loadingtime,데이터 적재 일시,datetime,데이터 적재 일시,2019-12-06 04:17:21.453,N
1398,9,global_umk,글로벌 UMK,string,글로벌 UMK,2020-05-05 07:48:17.410,N
1398,10,usermasterkey,유저마스터키,string,"모바일 게임에서 TPA(Third-Party Authentication) 계정으로 가입 시 동일 계정 여부를 식별하기 위한 키, 유저마스터 키가 없는 경우 -1로 입력, ""TPA 구분자 : 식별키"" 조합키 형태로 저장되며 TPA 구분자를 파싱하여 유저마스터키 생성 출처를 알 수 있음, 자세한 내용은 https://confluence.nexon.com/x/VkrADg 참조",2020-05-05 07:48:17.410,N
1398,11,id_type,로그인 플랫폼 구분자,string,로그인 플랫폼 구분자,2020-05-05 07:48:17.413,N
1398,12,btoken,B토큰,string,B토큰,2020-05-05 07:48:17.413,N
1398,13,create_date,생성일자,datetime,생성일자,2020-05-05 07:48:17.413,N
1398,14,loadingtime,데이터 적재 일시,datetime,데이터 적재 일시,2020-05-05 07:48:17.413,N
1399,9,teamvalue,구단 가치,nvarchar(MAX),"구단가치 정보(bp: 보유 BP, clubvalue: 대표팀 구단가치, totalvalue: 모든 선수로 집계한 구단가치, player: 보유한 총 선수 수)",2020-05-05 07:48:35.963,N
1399,10,loadingtime,데이터 적재 일시,datetime,데이터 적재 일시,2020-05-05 07:48:35.963,N
1404,9,1st_accessip,TOP 1 IP 주소,string,TOP 1 IP 주소,2020-05-05 07:49:13.730,N
1404,10,1st_dt,TOP 1 DT,long,TOP 1 DT (분),2020-05-05 07:49:13.730,N
1384,16,reporter_serviceareaid,마지막 신고자 게임 계정 구분자,string,마지막 신고자 게임 계정 구분자,2020-05-05 07:45:17.463,N
1384,17,loadingtime,데이터 적재 일시,datetime,데이터 적재 일시,2020-05-05 07:45:17.463,N
1460,2,accountno,AccountNo,string,"게임에서 발행한 계정ID, PC회원(nexonsn) 기준 집계여서 -1로 입력",2020-05-06 02:38:18.187,N
1460,3,nexonsn,NexonSN,long,nexon.com 계정 고유 번호(다른 명칭 으로 oid/uid/useroid/membersn 이라고도 함),2020-05-06 02:38:18.187,N
1460,4,npsn,NPSN,long,"TOY에서 발행된 계정ID, PC회원(nexonsn) 기준 집계여서 -1로 입력",2020-05-06 02:38:18.187,N
1460,5,serviceareaid,게임계정 구분자,string,"accountno로 이용자를 찾기 위한 보조 식별자, PC회원(nexonsn) 기준 집계여서 !notapplicable@로 입력",2020-05-06 02:38:18.187,N
1460,6,characterid,캐릭터 ID,string,"캐릭터를 식별하는 유니크한(UID) 값, PC회원(nexonsn) 기준 집계여서 !notapplicable@로 입력",2020-05-06 02:38:18.187,N
1460,7,serviceid,서비스아이디,long,"게임별로 고정된 서비스 ID(인텔리전스 랩스에서 발급 진행), PC회원(nexonsn) 기준 집계여서 -1로 입력",2020-05-06 02:38:18.187,N
1460,8,worldid,게임 서버 정보,string,"characterid로 캐릭터를 찾기 위한 보조 식별자, PC회원(nexonsn) 기준 집계여서 !notapplicable@로 입력",2020-05-06 02:38:18.187,N
1460,9,totalamount_year,최근 1년 총 과금액,long,최근 1년 총 과금액,2020-05-06 02:38:18.187,N
1460,10,totalamount_max,최근 1년 한달 최대 과금액,long,최근 1년 동안 가장 많은 금액을 지불한 달의 총 과금액,2020-05-06 02:38:18.187,N
1460,11,wallet_size,지갑 크기,double,예측된 일자별 예상 지불 금액,2020-05-06 02:38:18.187,N
1460,12,loadingtime,데이터 적재 일시,datetime,데이터 적재 일시,2020-05-06 02:38:18.187,N
1404,11,1st_serviceid,TOP 1 서비스아이디,long,TOP 1 서비스아이디,2020-05-05 07:49:13.730,N
1330,9,smonth,집계월,string,집계월(yyyy-MM),2020-05-26 06:37:14.607,N
1330,10,billingusersn,빌링SN,int,넥슨 빌링 시스템에서 계정을 식별하기 위해 사용하는 키(nexonsn과 기준이 다르며 빌링 시스템 계정 정보를 이용하면 nexonsn과 맵핑할 수 있음),2020-05-26 06:37:14.607,N
1330,11,birthday,생년월일,date,"넥슨 회원 가입 시 이용자가 입력한 생년월일, 기본값은 NULL로 입력",2020-05-26 06:37:14.607,N
1330,12,yearage,연나이,int,"birthday 를 기준으로 계산한 연나이, 계산이 불가능할 경우 -1로 입력",2020-05-26 06:37:14.607,N
1330,13,gendertype,성별,string,"넥슨 회원 가입 시 이용자가 입력한 성별, 구분이 불가능할 경우 !notapplicable@로 입력",2020-05-26 06:37:14.607,N
1330,14,tpatype,넥슨 회원 TPA 코드,string,"TPA(Third-Party Authentication) 구분 코드,  Nexon : 넥슨회원 Facebook : 페이스북계정 연동 Google : 구글계정 연동 Naver :네이버계정 연동",2020-05-26 06:37:14.607,N
1330,15,domain,계정 도메인,string,계정 도메인,2020-05-26 06:37:14.607,N
1607,19,accuracy_radius,정확도 반경,int,위도 및 경도 주변의 대략적인 정확도 반경 (킬로미터)입니다.,2020-12-02 09:40:28.193,N
1607,20,loadingtime,데이터 적재 일시,datetime,DB에 집계된 시간,2020-12-02 09:40:28.193,N
1661,10,grade_total,VIP 대표 등급 명,string,"전월 500+(전월 결제 500만원 이상), 전월 200+(전월 결제 200만원 이상 ~ 500만원 미만), 전월 100+(전월 결제 100만원 이상 ~ 200만원 미만), 전월 50+(전월 결제 50만원 이상 ~ 100만원 미만). 과거 레거시 대표 등급명 포함",2021-01-19 08:15:59.417,N
1661,11,loadingtime,데이터 적재 일시,timestamp,DB에 집계된 시간,2021-01-19 08:15:59.417,N
1557,8,worldid,게임 서버,string,characterid로 캐릭터를 찾기 위한 보조 식별자. NPSN 기준 집계여서 !notapplicable@로 입력,2021-01-19 08:26:00.130,N
1379,0,sdate,집계일,date,한국 표준 시간 (KST:Korea Standard Time) 기준 집계 일자,2019-12-12 08:07:28.947,N
1379,1,timezone,집계 시간대,string,KST (Korea Standard Time),2019-12-12 08:07:28.947,N
1379,2,accountno,AccountNo,string,"게임에서 발행한 계정ID, PC회원(nexonsn) 기준 집계여서 -1로 입력",2019-12-12 08:07:28.947,N
1379,3,nexonsn,NexonSN,long,nexon.com 계정 고유 번호(다른 명칭 으로 oid/uid/useroid/membersn 이라고도 함),2019-12-12 08:07:28.947,N
1379,4,npsn,NPSN,long,"TOY에서 발행된 계정ID, PC회원(nexonsn) 기준 집계여서 -1로 입력",2019-12-12 08:07:28.947,N
1379,5,serviceareaid,게임계정 구분자,string,"accountno로 이용자를 찾기 위한 보조 식별자, PC회원(nexonsn) 기준 집계여서 !notapplicable@로 입력",2019-12-12 08:07:28.947,N
1379,6,characterid,캐릭터 ID,string,"캐릭터를 식별하는 유니크한(UID) 값, PC회원(nexonsn) 기준 집계여서 !notapplicable@로 입력",2019-12-12 08:07:28.947,N
1379,7,serviceid,서비스아이디,long,"게임별로 고정된 서비스 ID(인텔리전스 랩스에서 발급 진행), PC회원(nexonsn) 기준 집계여서 -1로 입력",2019-12-12 08:07:28.947,N
1379,8,worldid,게임 서버 정보,string,"characterid로 캐릭터를 찾기 위한 보조 식별자, PC회원(nexonsn) 기준 집계여서 !notapplicable@로 입력",2019-12-12 08:07:28.947,N
1379,9,smonth,집계월,string,NULL,2019-12-12 08:07:28.947,N
1379,10,billingusersn,빌링SN,int,넥슨 빌링 시스템에서 계정을 식별하기 위해 사용하는 키(nexonsn과 기준이 다르며 빌링 시스템 계정 정보를 이용하면 nexonsn과 맵핑할 수 있음),2019-12-12 08:07:28.947,N
